response_id,item,domain,scorer_type,llm_1,llm_2,llm_3,llm_avg,model_size,model_name,rubric_type
388,15,Math,basic,1,1,1,1,Frontier,OpenAI o1,Empty
603,18,Math,criteria_examples,0,0,0,0,Large,Llama 3.1 405b,Full
425,6,ELA,criteria,1,1,1,1,Large,GPT-4o,Criteria Only
459,16,Math,criteria_examples,0,0,0,0,Small,Gemini 1.5 Flash 8b,Full
556,17,Math,criteria_examples,1,1,1,1,Small,GPT-4o mini,Full
516,7,ELA,criteria_examples,1,1,1,1,Large,Llama 3.1 405b,Full
78,11,Math,criteria,0,1,1,1,Large,Claude 3.5 Sonnet,Criteria Only
44,11,Math,criteria,0,0,0,0,Frontier,OpenAI o1,Criteria Only
337,5,ELA,criteria,0,0,0,0,Small,Claude 3.5 Haiku,Criteria Only
765,20,Math,criteria,0,0,1,0,Small,Llama 3.1 8b,Criteria Only
187,3,ELA,criteria,0,0,0,0,Small,GPT-4o mini,Criteria Only
630,18,Math,criteria_examples,1,1,1,1,Small,Claude 3.5 Haiku,Full
713,19,Math,criteria,1,1,1,1,Large,Llama 3.1 405b,Criteria Only
84,2,ELA,criteria,0,0,0,0,Small,Gemini 1.5 Flash,Criteria Only
634,18,Math,basic,1,1,1,1,Large,GPT-4o,Empty
389,15,Math,criteria,1,1,1,1,Small,Gemini 1.5 Flash,Criteria Only
182,3,ELA,criteria,1,1,1,1,Large,Llama 3.1 405b,Criteria Only
354,5,ELA,criteria,1,1,1,1,Large,Llama 3.1 405b,Criteria Only
592,8,ELA,basic,0,0,0,0,Large,Claude 3.5 Sonnet,Empty
576,8,ELA,criteria,0,0,0,0,Small,GPT-4o mini,Criteria Only
257,4,ELA,criteria,0,0,0,0,Large,Llama 3.1 405b,Criteria Only
240,13,Math,criteria_examples,1,1,1,1,Small,GPT-4o mini,Full
399,15,Math,criteria,0,0,0,0,Large,GPT-4o,Criteria Only
173,3,ELA,criteria_examples,0,1,1,1,Large,Claude 3.5 Sonnet,Full
595,8,ELA,basic,1,1,1,1,Small,Claude 3.5 Haiku,Empty
726,10,ELA,criteria_examples,0,0,0,0,Small,Llama 3.1 8b,Full
187,3,ELA,basic,1,1,1,1,Small,Gemini 1.5 Flash,Empty
309,14,Math,criteria_examples,1,1,1,1,Large,Gemini 1.5 Pro,Full
65,11,Math,criteria_examples,1,1,1,1,Small,Claude 3.5 Haiku,Full
166,3,ELA,basic,0,0,0,0,Small,Gemini 1.5 Flash 8b,Empty
86,2,ELA,criteria_examples,0,0,0,0,Large,GPT-4o,Full
738,10,ELA,criteria_examples,0,0,0,0,Small,Claude 3.5 Haiku,Full
175,3,ELA,criteria,0,0,0,0,Small,Claude 3.5 Haiku,Criteria Only
799,20,Math,criteria,1,1,1,1,Small,GPT-4o mini,Criteria Only
762,20,Math,criteria_examples,0,0,0,0,Small,Llama 3.1 70b,Full
534,17,Math,criteria,1,1,1,1,Large,GPT-4o,Criteria Only
473,16,Math,criteria_examples,1,1,1,1,Small,GPT-4o mini,Full
793,20,Math,criteria_examples,1,1,1,1,Small,Llama 3.1 8b,Full
736,10,ELA,criteria_examples,0,0,0,0,Small,Gemini 1.5 Flash 8b,Full
359,5,ELA,criteria_examples,0,0,0,0,Large,GPT-4o,Full
358,5,ELA,criteria,1,1,1,1,Large,Gemini 1.5 Pro,Criteria Only
491,7,ELA,criteria_examples,0,0,0,0,Small,Claude 3.5 Haiku,Full
474,16,Math,criteria,1,1,1,1,Frontier,OpenAI o1,Criteria Only
286,14,Math,criteria_examples,0,0,0,0,Small,Llama 3.1 70b,Full
51,11,Math,criteria_examples,0,0,0,0,Frontier,OpenAI o1,Full
770,20,Math,criteria_examples,0,0,0,0,Small,Gemini 1.5 Flash,Full
138,12,Math,criteria_examples,0,0,0,0,Small,GPT-4o mini,Full
485,7,ELA,basic,0,0,0,0,Frontier,OpenAI o1,Empty
143,12,Math,criteria_examples,1,1,1,1,Small,GPT-4o mini,Full
415,6,ELA,criteria,0,0,0,0,Small,Gemini 1.5 Flash 8b,Criteria Only
299,14,Math,basic,0,0,0,0,Frontier,OpenAI o1,Empty
369,15,Math,criteria,0,0,0,0,Frontier,OpenAI o1,Criteria Only
648,9,ELA,basic,0,0,0,0,Large,Claude 3.5 Sonnet,Empty
733,10,ELA,criteria_examples,0,0,0,0,Large,Claude 3.5 Sonnet,Full
644,9,ELA,basic,0,0,0,0,Large,Gemini 1.5 Pro,Empty
570,8,ELA,criteria,0,0,0,0,Small,Llama 3.1 8b,Criteria Only
357,5,ELA,criteria_examples,1,1,1,1,Frontier,OpenAI o1,Full
192,3,ELA,basic,1,1,1,1,Small,GPT-4o mini,Empty
25,1,ELA,criteria,1,1,1,1,Small,Llama 3.1 70b,Criteria Only
206,13,Math,criteria_examples,1,1,1,1,Large,GPT-4o,Full
253,4,ELA,criteria,0,0,0,0,Small,Claude 3.5 Haiku,Criteria Only
580,8,ELA,criteria,0,0,0,0,Small,Llama 3.1 8b,Criteria Only
392,15,Math,criteria_examples,1,1,1,1,Large,Llama 3.1 405b,Full
81,2,ELA,criteria,0,0,0,0,Large,Llama 3.1 405b,Criteria Only
188,3,ELA,criteria,1,1,1,1,Large,Llama 3.1 405b,Criteria Only
114,2,ELA,criteria,0,0,0,0,Small,Gemini 1.5 Flash 8b,Criteria Only
437,6,ELA,basic,1,1,1,1,Large,GPT-4o,Empty
116,2,ELA,basic,1,1,1,1,Small,Gemini 1.5 Flash,Empty
345,5,ELA,criteria_examples,1,1,1,1,Large,Claude 3.5 Sonnet,Full
503,7,ELA,criteria_examples,1,1,1,1,Small,Llama 3.1 8b,Full
5,1,ELA,basic,1,1,1,1,Small,Llama 3.1 70b,Empty
489,7,ELA,criteria_examples,0,0,1,0,Large,Llama 3.1 405b,Full
232,13,Math,criteria_examples,1,1,1,1,Frontier,OpenAI o1,Full
486,7,ELA,criteria_examples,0,0,0,0,Small,Claude 3.5 Haiku,Full
687,19,Math,criteria_examples,0,0,0,0,Large,GPT-4o,Full
57,11,Math,criteria_examples,0,0,0,0,Small,Gemini 1.5 Flash 8b,Full
481,7,ELA,criteria_examples,0,0,0,0,Small,Gemini 1.5 Flash 8b,Full
317,14,Math,criteria_examples,1,1,1,1,Small,Claude 3.5 Haiku,Full
163,3,ELA,basic,0,0,0,0,Large,Claude 3.5 Sonnet,Empty
315,14,Math,criteria,1,1,1,1,Small,Claude 3.5 Haiku,Criteria Only
503,7,ELA,criteria_examples,0,0,0,0,Small,GPT-4o mini,Full
776,20,Math,criteria_examples,0,0,0,0,Small,Llama 3.1 70b,Full
229,13,Math,basic,1,1,1,1,Small,Llama 3.1 70b,Empty
445,16,Math,basic,0,0,0,0,Small,GPT-4o mini,Empty
28,1,ELA,criteria_examples,1,1,1,1,Large,Llama 3.1 405b,Full
736,10,ELA,criteria,0,0,0,0,Large,Llama 3.1 405b,Criteria Only
126,12,Math,criteria_examples,0,0,0,0,Small,Gemini 1.5 Flash 8b,Full
166,3,ELA,criteria,0,0,0,0,Large,Gemini 1.5 Pro,Criteria Only
316,14,Math,basic,1,1,1,1,Small,Gemini 1.5 Flash,Empty
299,14,Math,basic,0,0,0,0,Small,GPT-4o mini,Empty
704,19,Math,criteria,0,0,0,0,Small,Gemini 1.5 Flash,Criteria Only
201,13,Math,criteria_examples,0,1,1,1,Small,Llama 3.1 8b,Full
72,11,Math,criteria,1,0,1,1,Small,Llama 3.1 8b,Criteria Only
95,2,ELA,basic,0,0,0,0,Small,GPT-4o mini,Empty
638,18,Math,criteria,1,1,1,1,Small,GPT-4o mini,Criteria Only
164,3,ELA,criteria_examples,0,0,0,0,Small,GPT-4o mini,Full
500,7,ELA,criteria_examples,0,0,0,0,Large,GPT-4o,Full
182,3,ELA,basic,1,1,1,1,Small,GPT-4o mini,Empty
123,12,Math,criteria_examples,0,0,0,0,Small,Claude 3.5 Haiku,Full
237,13,Math,criteria_examples,1,1,1,1,Large,Llama 3.1 405b,Full
68,11,Math,criteria,1,1,1,1,Small,Llama 3.1 8b,Criteria Only
586,8,ELA,criteria,1,1,1,1,Large,GPT-4o,Criteria Only
640,18,Math,basic,1,1,1,1,Large,GPT-4o,Empty
716,19,Math,criteria_examples,1,1,1,1,Large,GPT-4o,Full
747,10,ELA,basic,1,1,1,1,Large,Gemini 1.5 Pro,Empty
761,20,Math,criteria,0,0,0,0,Large,GPT-4o,Criteria Only
121,12,Math,basic,0,0,0,0,Small,GPT-4o mini,Empty
342,5,ELA,basic,0,0,0,0,Small,Llama 3.1 8b,Empty
48,11,Math,basic,0,0,1,0,Large,Llama 3.1 405b,Empty
378,15,Math,basic,0,0,0,0,Large,Gemini 1.5 Pro,Empty
628,18,Math,criteria,1,1,1,1,Large,Gemini 1.5 Pro,Criteria Only
508,7,ELA,criteria_examples,1,1,1,1,Large,Llama 3.1 405b,Full
187,3,ELA,criteria,1,1,1,1,Large,GPT-4o,Criteria Only
400,15,Math,basic,1,1,1,1,Large,Claude 3.5 Sonnet,Empty
521,17,Math,criteria_examples,0,0,0,0,Large,Claude 3.5 Sonnet,Full
729,10,ELA,basic,0,0,0,0,Frontier,OpenAI o1,Empty
76,11,Math,basic,0,0,1,0,Small,Llama 3.1 8b,Empty
421,6,ELA,criteria_examples,0,0,0,0,Small,Gemini 1.5 Flash,Full
161,3,ELA,criteria,0,0,0,0,Small,Llama 3.1 70b,Criteria Only
308,14,Math,basic,1,1,1,1,Frontier,OpenAI o1,Empty
11,1,ELA,criteria_examples,0,0,0,0,Frontier,OpenAI o1,Full
637,18,Math,basic,1,1,1,1,Small,Claude 3.5 Haiku,Empty
659,9,ELA,criteria,0,0,0,0,Large,Llama 3.1 405b,Criteria Only
114,2,ELA,basic,0,0,0,0,Frontier,OpenAI o1,Empty
391,15,Math,basic,0,0,0,0,Frontier,OpenAI o1,Empty
310,14,Math,criteria,1,1,1,1,Large,Gemini 1.5 Pro,Criteria Only
514,7,ELA,criteria,1,1,1,1,Small,Gemini 1.5 Flash,Criteria Only
613,18,Math,criteria_examples,0,0,0,0,Small,Gemini 1.5 Flash 8b,Full
417,6,ELA,basic,0,0,0,0,Small,GPT-4o mini,Empty
436,6,ELA,criteria_examples,1,1,1,1,Small,GPT-4o mini,Full
280,4,ELA,criteria,1,1,1,1,Frontier,OpenAI o1,Criteria Only
95,2,ELA,criteria,0,0,0,0,Large,Claude 3.5 Sonnet,Criteria Only
277,4,ELA,basic,1,1,1,1,Small,Llama 3.1 70b,Empty
718,19,Math,basic,1,1,1,1,Small,Claude 3.5 Haiku,Empty
151,12,Math,criteria,1,1,1,1,Large,GPT-4o,Criteria Only
372,15,Math,basic,0,0,0,0,Large,Gemini 1.5 Pro,Empty
791,20,Math,criteria_examples,1,1,1,1,Frontier,OpenAI o1,Full
326,5,ELA,basic,0,0,0,0,Frontier,OpenAI o1,Empty
652,9,ELA,criteria,0,0,0,0,Small,Claude 3.5 Haiku,Criteria Only
3,1,ELA,criteria_examples,0,0,0,0,Small,Llama 3.1 8b,Full
178,3,ELA,criteria_examples,0,0,0,0,Small,Gemini 1.5 Flash 8b,Full
306,14,Math,basic,1,1,1,1,Small,Gemini 1.5 Flash,Empty
328,5,ELA,criteria,0,0,0,0,Large,GPT-4o,Criteria Only
428,6,ELA,basic,1,1,1,1,Small,Gemini 1.5 Flash 8b,Empty
107,2,ELA,criteria_examples,1,0,0,0,Small,Claude 3.5 Haiku,Full
386,15,Math,basic,1,1,1,1,Small,GPT-4o mini,Empty
737,10,ELA,basic,0,0,0,0,Large,Claude 3.5 Sonnet,Empty
548,17,Math,criteria,1,1,1,1,Small,Claude 3.5 Haiku,Criteria Only
635,18,Math,basic,1,1,1,1,Small,GPT-4o mini,Empty
51,11,Math,criteria_examples,0,0,0,0,Large,GPT-4o,Full
397,15,Math,criteria_examples,1,1,1,1,Large,Llama 3.1 405b,Full
339,5,ELA,basic,0,0,0,0,Small,GPT-4o mini,Empty
277,4,ELA,basic,0,0,0,0,Frontier,OpenAI o1,Empty
461,16,Math,criteria_examples,1,1,1,1,Small,Claude 3.5 Haiku,Full
378,15,Math,basic,0,0,0,0,Small,Llama 3.1 70b,Empty
707,19,Math,criteria,1,1,1,1,Small,GPT-4o mini,Criteria Only
170,3,ELA,criteria_examples,0,0,0,0,Small,GPT-4o mini,Full
179,3,ELA,basic,0,0,0,0,Small,Gemini 1.5 Flash,Empty
542,17,Math,criteria_examples,0,1,0,0,Small,Llama 3.1 70b,Full
716,19,Math,criteria_examples,1,1,1,1,Small,Claude 3.5 Haiku,Full
521,17,Math,criteria,0,0,0,0,Large,Llama 3.1 405b,Criteria Only
10,1,ELA,criteria,0,0,0,0,Frontier,OpenAI o1,Criteria Only
590,8,ELA,basic,0,1,0,0,Small,Llama 3.1 8b,Empty
174,3,ELA,basic,0,0,0,0,Small,Claude 3.5 Haiku,Empty
655,9,ELA,criteria_examples,0,0,0,0,Frontier,OpenAI o1,Full
786,20,Math,basic,1,1,1,1,Large,Gemini 1.5 Pro,Empty
301,14,Math,criteria,1,1,1,1,Small,Gemini 1.5 Flash,Criteria Only
338,5,ELA,basic,0,0,0,0,Small,Gemini 1.5 Flash 8b,Empty
745,10,ELA,criteria,1,1,1,1,Small,Claude 3.5 Haiku,Criteria Only
238,13,Math,criteria,1,1,1,1,Small,GPT-4o mini,Criteria Only
233,13,Math,basic,1,1,1,1,Small,Claude 3.5 Haiku,Empty
651,9,ELA,criteria,0,0,0,0,Frontier,OpenAI o1,Criteria Only
434,6,ELA,criteria,1,1,1,1,Small,Gemini 1.5 Flash 8b,Criteria Only
456,16,Math,basic,0,0,0,0,Small,Llama 3.1 70b,Empty
486,7,ELA,criteria_examples,0,0,0,0,Large,Llama 3.1 405b,Full
277,4,ELA,basic,0,0,0,0,Large,Claude 3.5 Sonnet,Empty
631,18,Math,criteria_examples,1,1,1,1,Large,Gemini 1.5 Pro,Full
96,2,ELA,criteria_examples,0,0,0,0,Large,Llama 3.1 405b,Full
128,12,Math,basic,0,0,0,0,Small,Llama 3.1 8b,Empty
323,5,ELA,criteria,0,0,0,0,Large,Claude 3.5 Sonnet,Criteria Only
687,19,Math,criteria_examples,0,0,0,0,Small,Llama 3.1 8b,Full
307,14,Math,criteria_examples,1,1,1,1,Large,Llama 3.1 405b,Full
301,14,Math,criteria_examples,1,1,1,1,Large,Gemini 1.5 Pro,Full
551,17,Math,criteria_examples,0,0,0,0,Large,Claude 3.5 Sonnet,Full
307,14,Math,basic,1,1,1,1,Small,Gemini 1.5 Flash,Empty
355,5,ELA,criteria,1,1,1,1,Small,Llama 3.1 8b,Criteria Only
701,19,Math,criteria,1,1,1,1,Small,Claude 3.5 Haiku,Criteria Only
203,13,Math,criteria,0,0,1,0,Frontier,OpenAI o1,Criteria Only
107,2,ELA,criteria_examples,0,1,1,1,Small,Llama 3.1 70b,Full
730,10,ELA,criteria_examples,0,0,0,0,Small,Llama 3.1 8b,Full
568,8,ELA,basic,0,0,0,0,Large,Claude 3.5 Sonnet,Empty
352,5,ELA,criteria_examples,1,1,1,1,Large,Claude 3.5 Sonnet,Full
378,15,Math,criteria,0,0,0,0,Large,GPT-4o,Criteria Only
105,2,ELA,criteria,1,1,1,1,Large,Gemini 1.5 Pro,Criteria Only
11,1,ELA,basic,0,0,0,0,Small,Gemini 1.5 Flash,Empty
74,11,Math,basic,1,1,1,1,Small,Claude 3.5 Haiku,Empty
425,6,ELA,basic,1,1,1,1,Large,GPT-4o,Empty
44,11,Math,criteria,0,0,0,0,Large,Claude 3.5 Sonnet,Criteria Only
426,6,ELA,criteria,1,1,1,1,Frontier,OpenAI o1,Criteria Only
501,7,ELA,criteria,1,1,1,1,Large,GPT-4o,Criteria Only
744,10,ELA,criteria_examples,0,0,0,0,Small,Gemini 1.5 Flash,Full
533,17,Math,criteria_examples,0,0,0,0,Small,GPT-4o mini,Full
715,19,Math,criteria,1,1,1,1,Frontier,OpenAI o1,Criteria Only
402,6,ELA,criteria_examples,0,0,0,0,Small,Gemini 1.5 Flash,Full
668,9,ELA,basic,0,0,0,0,Small,Llama 3.1 8b,Empty
168,3,ELA,criteria,0,0,0,0,Small,Gemini 1.5 Flash 8b,Criteria Only
498,7,ELA,criteria_examples,0,0,0,0,Small,Gemini 1.5 Flash 8b,Full
713,19,Math,criteria_examples,1,1,1,1,Small,Llama 3.1 8b,Full
425,6,ELA,criteria_examples,1,1,1,1,Small,Llama 3.1 8b,Full
640,18,Math,basic,1,1,1,1,Small,Claude 3.5 Haiku,Empty
617,18,Math,criteria,0,0,0,0,Small,Gemini 1.5 Flash,Criteria Only
343,5,ELA,basic,1,1,1,1,Small,GPT-4o mini,Empty
4,1,ELA,basic,0,0,0,0,Small,Gemini 1.5 Flash 8b,Empty
434,6,ELA,basic,1,1,1,1,Small,Claude 3.5 Haiku,Empty
643,9,ELA,basic,0,0,0,0,Small,GPT-4o mini,Empty
778,20,Math,criteria_examples,0,0,0,0,Large,Claude 3.5 Sonnet,Full
286,14,Math,criteria_examples,0,0,0,0,Small,Gemini 1.5 Flash,Full
459,16,Math,basic,0,0,0,0,Large,Llama 3.1 405b,Empty
31,1,ELA,criteria_examples,1,1,1,1,Small,GPT-4o mini,Full
575,8,ELA,criteria,0,0,0,0,Small,Llama 3.1 8b,Criteria Only
9,1,ELA,criteria_examples,0,0,0,0,Large,GPT-4o,Full
403,6,ELA,criteria_examples,0,0,0,0,Small,GPT-4o mini,Full
793,20,Math,basic,1,1,1,1,Small,Gemini 1.5 Flash,Empty
249,4,ELA,criteria,0,0,0,0,Large,Llama 3.1 405b,Criteria Only
595,8,ELA,criteria_examples,1,1,1,1,Large,GPT-4o,Full
612,18,Math,basic,0,0,0,0,Large,Llama 3.1 405b,Empty
68,11,Math,criteria,1,1,1,1,Frontier,OpenAI o1,Criteria Only
409,6,ELA,basic,0,0,0,0,Large,Llama 3.1 405b,Empty
651,9,ELA,criteria,0,0,0,0,Small,GPT-4o mini,Criteria Only
475,16,Math,criteria,1,1,1,1,Small,Claude 3.5 Haiku,Criteria Only
92,2,ELA,criteria_examples,0,0,0,0,Small,GPT-4o mini,Full
493,7,ELA,criteria_examples,0,0,0,0,Small,Llama 3.1 8b,Full
539,17,Math,basic,0,0,0,0,Large,Llama 3.1 405b,Empty
519,7,ELA,criteria_examples,1,1,1,1,Small,Claude 3.5 Haiku,Full
704,19,Math,criteria_examples,0,0,0,0,Large,GPT-4o,Full
397,15,Math,criteria_examples,1,1,1,1,Small,Gemini 1.5 Flash 8b,Full
1,1,ELA,criteria,0,0,0,0,Small,Gemini 1.5 Flash 8b,Criteria Only
80,11,Math,basic,0,1,0,0,Small,Llama 3.1 8b,Empty
659,9,ELA,basic,0,0,0,0,Large,Llama 3.1 405b,Empty
556,17,Math,criteria,1,1,1,1,Small,Gemini 1.5 Flash 8b,Criteria Only
334,5,ELA,basic,1,1,1,1,Small,Llama 3.1 70b,Empty
332,5,ELA,criteria_examples,0,0,0,0,Large,Gemini 1.5 Pro,Full
753,10,ELA,basic,1,1,1,1,Large,GPT-4o,Empty
714,19,Math,criteria,1,1,1,1,Small,Claude 3.5 Haiku,Criteria Only
246,4,ELA,criteria_examples,0,0,0,0,Small,Llama 3.1 70b,Full
464,16,Math,criteria_examples,1,1,1,1,Large,GPT-4o,Full
530,17,Math,criteria_examples,0,0,0,0,Small,Gemini 1.5 Flash,Full
128,12,Math,basic,0,0,0,0,Large,Gemini 1.5 Pro,Empty
566,8,ELA,basic,0,0,0,0,Small,Gemini 1.5 Flash,Empty
504,7,ELA,basic,1,1,1,1,Small,Gemini 1.5 Flash,Empty
773,20,Math,basic,0,0,0,0,Small,GPT-4o mini,Empty
745,10,ELA,basic,1,1,1,1,Small,Gemini 1.5 Flash,Empty
635,18,Math,basic,0,1,0,0,Small,Claude 3.5 Haiku,Empty
615,18,Math,basic,0,0,0,0,Large,GPT-4o,Empty
353,5,ELA,basic,1,1,0,1,Large,Claude 3.5 Sonnet,Empty
507,7,ELA,basic,1,1,1,1,Large,Llama 3.1 405b,Empty
482,7,ELA,criteria_examples,0,0,0,0,Small,Llama 3.1 8b,Full
359,5,ELA,criteria_examples,0,0,0,0,Large,Llama 3.1 405b,Full
89,2,ELA,criteria,0,0,0,0,Small,Llama 3.1 70b,Criteria Only
448,16,Math,criteria,0,0,0,0,Small,Gemini 1.5 Flash,Criteria Only
31,1,ELA,basic,1,1,1,1,Large,Gemini 1.5 Pro,Empty
119,2,ELA,criteria,1,1,1,1,Small,Gemini 1.5 Flash,Criteria Only
373,15,Math,criteria_examples,0,0,0,0,Large,GPT-4o,Full
380,15,Math,criteria,0,0,0,0,Small,Claude 3.5 Haiku,Criteria Only
344,5,ELA,basic,1,1,1,1,Large,Llama 3.1 405b,Empty
167,3,ELA,criteria_examples,0,0,0,0,Small,GPT-4o mini,Full
321,5,ELA,criteria_examples,0,0,0,0,Large,Claude 3.5 Sonnet,Full
48,11,Math,basic,0,0,0,0,Large,Gemini 1.5 Pro,Empty
46,11,Math,basic,0,0,0,0,Small,Llama 3.1 70b,Empty
40,1,ELA,criteria_examples,1,1,1,1,Large,GPT-4o,Full
414,6,ELA,criteria_examples,0,0,0,0,Large,Claude 3.5 Sonnet,Full
131,12,Math,basic,0,0,0,0,Large,Gemini 1.5 Pro,Empty
329,5,ELA,basic,0,0,0,0,Large,Gemini 1.5 Pro,Empty
741,10,ELA,criteria_examples,1,1,1,1,Small,Llama 3.1 70b,Full
698,19,Math,criteria,0,0,0,0,Large,Gemini 1.5 Pro,Criteria Only
341,5,ELA,basic,1,1,1,1,Large,Llama 3.1 405b,Empty
315,14,Math,criteria_examples,1,1,1,1,Small,GPT-4o mini,Full
462,16,Math,basic,1,1,1,1,Large,Claude 3.5 Sonnet,Empty
347,5,ELA,basic,1,1,1,1,Small,Llama 3.1 8b,Empty
18,1,ELA,criteria_examples,0,0,0,0,Small,GPT-4o mini,Full
401,6,ELA,basic,1,0,0,0,Small,Claude 3.5 Haiku,Empty
647,9,ELA,basic,0,0,0,0,Small,Llama 3.1 70b,Empty
566,8,ELA,criteria,0,0,0,0,Small,Claude 3.5 Haiku,Criteria Only
229,13,Math,criteria_examples,1,1,1,1,Large,Llama 3.1 405b,Full
793,20,Math,criteria,1,1,1,1,Large,Llama 3.1 405b,Criteria Only
47,11,Math,criteria,0,0,0,0,Large,Claude 3.5 Sonnet,Criteria Only
475,16,Math,basic,1,1,1,1,Small,Gemini 1.5 Flash,Empty
31,1,ELA,criteria,1,1,1,1,Large,Llama 3.1 405b,Criteria Only
204,13,Math,basic,0,0,0,0,Large,GPT-4o,Empty
114,2,ELA,basic,0,0,1,0,Small,GPT-4o mini,Empty
193,3,ELA,criteria_examples,1,1,1,1,Small,Gemini 1.5 Flash,Full
277,4,ELA,basic,0,0,0,0,Small,Gemini 1.5 Flash,Empty
379,15,Math,basic,0,0,0,0,Small,Claude 3.5 Haiku,Empty
419,6,ELA,criteria,0,0,0,0,Small,Gemini 1.5 Flash,Criteria Only
223,13,Math,basic,1,1,1,1,Small,Gemini 1.5 Flash 8b,Empty
14,1,ELA,criteria_examples,0,0,0,0,Large,Gemini 1.5 Pro,Full
615,18,Math,criteria,0,0,0,0,Small,Gemini 1.5 Flash 8b,Criteria Only
116,2,ELA,criteria_examples,1,1,1,1,Small,Gemini 1.5 Flash,Full
715,19,Math,criteria_examples,1,1,1,1,Small,Llama 3.1 70b,Full
383,15,Math,criteria,1,1,1,1,Small,GPT-4o mini,Criteria Only
491,7,ELA,basic,0,0,0,0,Small,GPT-4o mini,Empty
148,12,Math,criteria_examples,1,1,1,1,Large,Llama 3.1 405b,Full
105,2,ELA,basic,1,1,1,1,Large,Gemini 1.5 Pro,Empty
516,7,ELA,criteria_examples,1,1,1,1,Small,GPT-4o mini,Full
47,11,Math,criteria_examples,0,0,0,0,Frontier,OpenAI o1,Full
1,1,ELA,criteria,0,0,0,0,Small,Gemini 1.5 Flash,Criteria Only
350,5,ELA,basic,1,1,1,1,Large,Gemini 1.5 Pro,Empty
222,13,Math,criteria_examples,1,1,1,1,Small,Gemini 1.5 Flash,Full
338,5,ELA,criteria,0,0,0,0,Large,GPT-4o,Criteria Only
185,3,ELA,criteria,1,1,1,1,Small,Claude 3.5 Haiku,Criteria Only
340,5,ELA,basic,0,0,0,0,Large,Claude 3.5 Sonnet,Empty
320,14,Math,criteria,1,1,1,1,Small,Gemini 1.5 Flash 8b,Criteria Only
239,13,Math,criteria,1,1,1,1,Small,Llama 3.1 8b,Criteria Only
143,12,Math,criteria_examples,1,1,1,1,Large,Llama 3.1 405b,Full
5,1,ELA,criteria_examples,0,0,0,0,Small,GPT-4o mini,Full
632,18,Math,criteria,1,1,1,1,Small,GPT-4o mini,Criteria Only
709,19,Math,criteria,1,1,1,1,Small,Gemini 1.5 Flash 8b,Criteria Only
92,2,ELA,criteria_examples,0,0,0,0,Large,Llama 3.1 405b,Full
530,17,Math,basic,0,0,0,0,Small,Llama 3.1 8b,Empty
204,13,Math,criteria,0,0,0,0,Large,Llama 3.1 405b,Criteria Only
500,7,ELA,criteria_examples,0,0,0,0,Large,Llama 3.1 405b,Full
603,18,Math,basic,0,0,0,0,Large,GPT-4o,Empty
736,10,ELA,criteria,0,0,0,0,Small,Llama 3.1 70b,Criteria Only
21,1,ELA,criteria,1,1,1,1,Large,Llama 3.1 405b,Criteria Only
566,8,ELA,basic,0,0,0,0,Frontier,OpenAI o1,Empty
692,19,Math,criteria,0,0,0,0,Large,Gemini 1.5 Pro,Criteria Only
364,15,Math,criteria_examples,0,1,0,0,Small,Llama 3.1 8b,Full
60,11,Math,criteria,1,1,1,1,Small,Gemini 1.5 Flash,Criteria Only
251,4,ELA,basic,0,0,0,0,Large,Gemini 1.5 Pro,Empty
756,10,ELA,criteria,1,1,1,1,Small,Claude 3.5 Haiku,Criteria Only
219,13,Math,criteria_examples,0,0,0,0,Large,GPT-4o,Full
609,18,Math,basic,0,0,0,0,Large,Llama 3.1 405b,Empty
440,6,ELA,criteria,1,1,1,1,Frontier,OpenAI o1,Criteria Only
437,6,ELA,criteria_examples,1,1,1,1,Large,Claude 3.5 Sonnet,Full
689,19,Math,basic,1,1,1,1,Large,Llama 3.1 405b,Empty
70,11,Math,basic,1,1,1,1,Small,Claude 3.5 Haiku,Empty
401,6,ELA,criteria_examples,0,0,0,0,Large,Claude 3.5 Sonnet,Full
793,20,Math,criteria_examples,1,1,1,1,Frontier,OpenAI o1,Full
670,9,ELA,criteria_examples,1,1,1,1,Small,Llama 3.1 8b,Full
380,15,Math,criteria_examples,0,0,0,0,Large,GPT-4o,Full
763,20,Math,basic,0,0,1,0,Small,Claude 3.5 Haiku,Empty
21,1,ELA,criteria,1,1,1,1,Large,Gemini 1.5 Pro,Criteria Only
622,18,Math,criteria_examples,1,1,1,1,Small,Gemini 1.5 Flash 8b,Full
306,14,Math,criteria,1,1,1,1,Small,Gemini 1.5 Flash,Criteria Only
415,6,ELA,criteria_examples,0,0,0,0,Small,Llama 3.1 70b,Full
784,20,Math,criteria_examples,1,1,1,1,Large,Llama 3.1 405b,Full
742,10,ELA,criteria,1,1,1,1,Small,GPT-4o mini,Criteria Only
465,16,Math,basic,1,1,1,1,Small,Gemini 1.5 Flash,Empty
384,15,Math,criteria_examples,1,1,1,1,Small,Claude 3.5 Haiku,Full
419,6,ELA,criteria_examples,0,0,0,0,Large,Llama 3.1 405b,Full
135,12,Math,criteria_examples,1,1,1,1,Small,Llama 3.1 8b,Full
428,6,ELA,criteria_examples,1,1,1,1,Large,Gemini 1.5 Pro,Full
769,20,Math,criteria_examples,0,0,0,0,Small,Gemini 1.5 Flash,Full
431,6,ELA,basic,1,1,1,1,Small,Llama 3.1 8b,Empty
497,7,ELA,criteria_examples,0,0,0,0,Small,GPT-4o mini,Full
