response_id,item,domain,scorer_type,model_size,model_name,rubric_type,"model_size == ""New""",model_rubric,llm_1,llm_2,llm_3,llm_avg,human_1,human_2,human_3,human_avg
444,16,Math,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,0,0,0,0,0,0,0,0
206,13,Math,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,1,0,1,1,1,0,1,1
370,15,Math,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,0,1,0,0,1,0,0,0
597,8,ELA,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,1,1,1,1,1,1,1,1
450,16,Math,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,0,0,1,0,0,0,0,0
667,9,ELA,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,1,1,1,1,1,1,1,1
336,5,ELA,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,0,0,0,0,0,0,0,0
57,11,Math,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,0,0,0,0,0,0,0,0
494,7,ELA,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,0,0,0,0,0,0,0,0
61,11,Math,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,1,1,1,1,1,1,1,1
705,19,Math,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,0,1,0,0,0,0,0,0
437,6,ELA,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,1,1,1,1,1,1,1,1
157,12,Math,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,1,1,1,1,1,1,1,1
523,17,Math,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,0,0,0,0,0,0,0,0
572,8,ELA,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,0,0,0,0,0,0,0,0
518,7,ELA,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,1,1,1,1,1,1,1,1
99,2,ELA,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,0,0,0,0,0,0,0,0
597,8,ELA,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,1,1,1,1,1,1,1,1
77,11,Math,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,1,1,1,1,1,1,1,1
218,13,Math,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,0,0,0,0,0,0,0,0
264,4,ELA,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,1,1,1,1,1,1,1,1
604,18,Math,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,0,0,0,0,0,0,0,0
641,9,ELA,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,0,0,0,0,0,0,0,0
427,6,ELA,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,1,1,1,1,1,1,1,1
385,15,Math,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,1,1,1,1,1,1,1,1
304,14,Math,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,0,1,1,1,1,1,1,1
368,15,Math,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,0,0,0,0,0,0,0,0
742,10,ELA,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,1,1,1,1,1,1,1,1
445,16,Math,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,0,0,0,0,0,0,0,0
300,14,Math,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,0,0,0,0,0,0,0,0
237,13,Math,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,1,1,1,1,1,1,1,1
580,8,ELA,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,0,0,0,0,0,0,0,0
525,17,Math,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,0,0,0,0,0,0,0,0
783,20,Math,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,1,1,1,1,1,1,1,1
40,1,ELA,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,1,1,1,1,1,1,1,1
71,11,Math,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,1,1,1,1,1,1,1,1
693,19,Math,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,0,0,0,0,0,0,0,0
712,19,Math,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,1,1,1,1,1,1,1,1
637,18,Math,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,1,1,1,1,1,1,1,1
13,1,ELA,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,0,0,0,0,0,0,0,0
189,3,ELA,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,1,1,1,1,1,1,1,1
393,15,Math,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,0,0,0,0,0,0,0,0
38,1,ELA,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,1,1,1,1,1,1,1,1
350,5,ELA,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,1,1,1,1,1,1,1,1
798,20,Math,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,1,1,1,1,1,1,1,1
717,19,Math,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,1,1,1,1,1,1,1,1
401,6,ELA,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,0,0,0,0,0,0,0,0
479,16,Math,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,1,1,1,1,1,1,1,1
392,15,Math,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,1,1,1,1,1,1,1,1
662,9,ELA,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,1,1,1,1,1,1,1,1
108,2,ELA,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,1,1,1,1,1,1,1,1
202,13,Math,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,0,0,0,0,0,0,0,0
368,15,Math,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,0,0,0,0,0,0,0,0
772,20,Math,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,0,0,0,0,0,1,0,0
425,6,ELA,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,1,1,1,1,1,1,1,1
323,5,ELA,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,0,0,0,0,0,0,0,0
767,20,Math,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,0,0,0,0,0,0,0,0
351,5,ELA,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,0,0,0,0,0,0,0,0
395,15,Math,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,0,0,0,0,0,0,0,0
85,2,ELA,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,0,0,0,0,0,0,0,0
531,17,Math,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,0,0,0,0,0,0,0,0
423,6,ELA,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,1,1,1,1,1,1,1,1
34,1,ELA,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,1,1,1,1,1,1,1,1
87,2,ELA,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,0,0,0,0,0,0,0,0
29,1,ELA,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,1,1,1,1,1,1,1,1
234,13,Math,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,1,1,1,1,1,1,1,1
255,4,ELA,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,0,0,0,0,0,0,0,0
75,11,Math,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,1,1,1,1,1,1,1,1
705,19,Math,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,1,0,0,0,0,0,0,0
137,12,Math,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,0,0,0,0,0,0,0,0
743,10,ELA,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,1,1,1,1,0,1,0,0
420,6,ELA,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,0,0,0,0,0,0,0,0
402,6,ELA,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,0,0,0,0,0,0,0,0
79,11,Math,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,1,1,1,1,1,1,1,1
586,8,ELA,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,1,1,1,1,1,1,1,1
534,17,Math,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,0,0,0,0,0,1,0,0
669,9,ELA,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,1,1,1,1,1,1,1,1
683,19,Math,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,0,0,0,0,0,0,0,0
711,19,Math,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,1,1,1,1,1,1,1,1
73,11,Math,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,1,1,1,1,1,1,1,1
307,14,Math,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,1,1,1,1,1,1,1,1
561,8,ELA,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,0,0,0,0,0,0,0,0
670,9,ELA,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,1,1,1,1,1,1,1,1
645,9,ELA,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,0,0,0,0,0,0,0,0
506,7,ELA,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,0,1,0,0,1,1,1,1
701,19,Math,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,1,1,1,1,1,1,1,1
427,6,ELA,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,1,1,1,1,1,1,1,1
600,8,ELA,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,1,1,1,1,1,1,1,1
435,6,ELA,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,1,1,1,1,1,1,1,1
733,10,ELA,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,0,0,0,0,0,0,0,0
88,2,ELA,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,0,0,0,0,0,0,0,0
364,15,Math,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,0,0,0,0,0,0,0,0
420,6,ELA,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,0,0,0,0,0,0,0,0
545,17,Math,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,1,1,1,1,1,1,1,1
371,15,Math,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,0,0,0,0,0,0,0,0
179,3,ELA,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,0,0,0,0,0,0,0,0
401,6,ELA,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,0,0,0,0,0,0,0,0
161,3,ELA,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,0,0,0,0,0,0,0,0
443,16,Math,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,0,0,0,0,0,0,0,0
491,7,ELA,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,0,0,0,0,0,0,0,0
279,4,ELA,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,1,1,1,1,1,1,1,1
535,17,Math,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,1,1,1,1,0,0,1,0
204,13,Math,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,0,0,0,0,0,0,0,0
387,15,Math,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,1,1,1,1,1,1,1,1
774,20,Math,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,0,0,0,0,0,0,0,0
616,18,Math,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,0,0,0,0,0,0,0,0
711,19,Math,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,1,1,1,1,1,1,1,1
294,14,Math,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,0,0,0,0,1,1,0,1
153,12,Math,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,1,1,1,1,1,1,1,1
387,15,Math,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,1,1,1,1,1,1,1,1
477,16,Math,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,1,1,1,1,1,1,1,1
449,16,Math,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,0,0,0,0,0,0,0,0
788,20,Math,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,1,1,1,1,1,1,1,1
122,12,Math,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,0,0,0,0,0,0,0,0
155,12,Math,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,1,1,1,1,1,1,1,1
259,4,ELA,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,0,0,0,0,0,0,0,0
252,4,ELA,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,0,0,0,0,0,0,0,0
761,20,Math,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,0,0,0,0,0,0,0,0
109,2,ELA,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,1,1,1,1,1,1,1,1
463,16,Math,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,1,1,1,1,1,1,1,1
311,14,Math,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,1,1,1,1,1,1,1,1
718,19,Math,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,1,1,1,1,1,1,1,1
205,13,Math,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,0,0,0,0,0,0,0,0
277,4,ELA,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,1,1,1,1,1,1,1,1
538,17,Math,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,0,0,0,0,0,0,0,0
786,20,Math,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,1,1,1,1,1,1,1,1
295,14,Math,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,0,0,1,0,0,0,0,0
750,10,ELA,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,1,1,1,1,1,1,1,1
688,19,Math,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,0,0,0,0,0,0,0,0
382,15,Math,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,0,1,1,1,1,1,1,1
583,8,ELA,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,1,1,1,1,1,1,1,1
414,6,ELA,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,0,0,0,0,0,0,0,0
367,15,Math,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,0,0,0,0,1,0,1,1
126,12,Math,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,0,0,0,0,0,0,0,0
800,20,Math,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,1,1,1,1,1,1,1,1
769,20,Math,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,0,0,0,0,0,0,0,0
18,1,ELA,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,0,0,0,0,0,0,0,0
432,6,ELA,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,1,1,1,1,1,1,1,1
462,16,Math,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,1,1,1,1,1,1,1,1
377,15,Math,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,0,0,0,0,0,0,0,0
247,4,ELA,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,0,0,0,0,0,0,0,0
457,16,Math,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,0,0,0,0,0,0,0,0
121,12,Math,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,0,0,0,0,0,0,0,0
300,14,Math,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,0,0,0,0,0,0,0,0
329,5,ELA,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,0,0,0,0,0,0,0,0
406,6,ELA,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,0,0,0,0,0,0,0,0
143,12,Math,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,1,1,1,1,1,1,1,1
198,3,ELA,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,1,1,1,1,1,1,1,1
350,5,ELA,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,1,1,1,1,1,1,1,1
310,14,Math,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,1,1,1,1,1,1,1,1
644,9,ELA,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,0,0,0,0,0,0,0,0
258,4,ELA,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,0,0,0,0,0,0,0,0
340,5,ELA,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,0,0,0,0,0,0,0,0
460,16,Math,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,0,0,0,0,0,0,0,0
282,14,Math,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,0,0,0,0,0,0,0,0
376,15,Math,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,0,1,0,0,1,1,1,1
166,3,ELA,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,0,0,0,0,0,0,0,0
331,5,ELA,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,0,0,0,0,0,0,0,0
303,14,Math,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,1,1,1,1,1,1,1,1
180,3,ELA,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,0,0,0,0,0,0,0,0
499,7,ELA,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,0,0,0,0,0,0,0,0
757,10,ELA,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,1,1,1,1,1,1,1,1
467,16,Math,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,1,1,1,1,1,1,1,1
230,13,Math,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,1,1,1,1,1,1,1,1
62,11,Math,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,1,1,1,1,1,1,1,1
461,16,Math,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,1,1,1,1,1,1,1,1
676,9,ELA,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,1,1,1,1,1,1,1,1
509,7,ELA,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,1,1,1,1,0,1,0,0
542,17,Math,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,1,1,1,1,1,1,1,1
447,16,Math,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,0,0,0,0,0,0,0,0
529,17,Math,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,0,0,0,0,0,0,0,0
443,16,Math,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,0,0,0,0,0,0,0,0
777,20,Math,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,0,0,0,0,0,0,0,0
553,17,Math,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,1,1,1,1,1,1,1,1
15,1,ELA,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,0,0,0,0,0,0,0,0
479,16,Math,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,1,1,1,1,1,1,1,1
408,6,ELA,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,0,0,0,0,0,0,0,0
154,12,Math,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,1,1,1,1,1,1,1,1
238,13,Math,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,1,1,1,1,1,1,1,1
158,12,Math,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,1,1,1,1,1,1,1,1
439,6,ELA,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,1,1,1,1,1,1,1,1
321,5,ELA,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,0,0,0,0,0,0,0,0
621,18,Math,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,1,1,1,1,1,1,1,1
499,7,ELA,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,0,0,0,0,0,0,0,0
2,1,ELA,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,0,0,0,0,0,0,0,0
551,17,Math,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,1,1,1,1,0,1,1,1
455,16,Math,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,1,1,0,1,0,0,0,0
604,18,Math,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,0,0,0,0,0,0,0,0
746,10,ELA,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,1,1,1,1,1,1,1,1
148,12,Math,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,1,1,1,1,1,1,1,1
640,18,Math,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,0,1,1,1,1,1,1,1
235,13,Math,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,1,1,1,1,1,1,1,1
437,6,ELA,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,1,1,1,1,1,1,1,1
368,15,Math,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,0,0,0,0,0,0,0,0
120,2,ELA,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,1,1,1,1,1,1,1,1
624,18,Math,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,1,1,1,1,1,1,1,1
331,5,ELA,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,0,0,0,0,0,0,0,0
172,3,ELA,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,0,0,0,0,0,0,0,0
224,13,Math,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,1,1,1,1,1,1,1,1
543,17,Math,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,1,1,1,1,1,1,1,1
106,2,ELA,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,0,0,0,0,0,0,1,0
497,7,ELA,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,0,0,0,0,0,0,0,0
229,13,Math,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,1,1,1,1,1,1,1,1
44,11,Math,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,0,0,0,0,0,0,0,0
530,17,Math,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,0,0,0,0,0,0,0,0
450,16,Math,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,1,1,1,1,0,0,0,0
756,10,ELA,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,1,1,1,1,1,1,0,1
371,15,Math,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,0,0,0,0,0,0,0,0
608,18,Math,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,0,0,0,0,0,0,0,0
151,12,Math,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,1,1,1,1,1,1,1,1
152,12,Math,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,1,1,1,1,1,1,1,1
249,4,ELA,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,0,0,0,0,0,0,0,0
162,3,ELA,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,1,0,0,0,0,0,0,0
199,3,ELA,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,1,1,1,1,1,1,1,1
492,7,ELA,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,0,0,0,0,0,0,0,0
543,17,Math,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,1,1,1,1,1,1,1,1
763,20,Math,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,0,0,0,0,0,0,0,0
542,17,Math,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,1,1,1,1,1,1,1,1
84,2,ELA,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,0,0,0,0,0,0,0,0
469,16,Math,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,1,1,1,1,1,1,1,1
369,15,Math,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,1,1,0,1,0,0,0,0
79,11,Math,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,1,1,1,1,1,1,1,1
777,20,Math,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,0,0,0,0,0,0,0,0
168,3,ELA,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,0,0,0,0,0,0,0,0
514,7,ELA,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,1,1,1,1,1,1,1,1
